Produtos,,,,,,,,,,,,,,,,
Código,Código de barras,Nome,Estoque,Custo,Venda Preço unit.,Data última compra,Percentual % markup da última precificação,UN,Qt mínima estoque,Preço última compra,GRUPO,Códigos de barras/EANS,Observação,Pesável,Tipo de produto,Qt Máxima Estoque
1763,78915398,VALDA FRIENDS MENTOL EUCALIPT SEM ACUCAR 25G,1,"3,3","6,5",19/11/2025,"96,97",UN,0,,BALAS,78915398,,Não,00 - Mercadoria para revenda,0
2310,7894911866250,VALERIANA 400MG 60CAPS SL,3,"17,27","33,9",02/02/2026,"96,29",UN,0,,ENCAPSULADOS,7894911866250,,Não,00 - Mercadoria para revenda,0
2314,7894911866373,VALERIANA COMPOSTA 60CPS 500MG (MELISSA MULUNG. SL,1,"17,56","34,9",25/03/2026,"98,75",UN,0,,ENCAPSULADOS,7894911866373,,Não,00 - Mercadoria para revenda,0
466,,VEGETAIS CHIPS MIX KG ,"2,568","49,51",145,09/04/2026,"192,87",KG,0,,GRANEL,,"(BATATA, CENOURA, ERVILHA, BATATA DOCE, VARGEM, ABOBORA)",Sim,00 - Mercadoria para revenda,0
1829,,VELA AROMATICA G CAPIM LIMAO - LUZO,0,40,"59,9",04/10/2025,"49,75",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
1828,,"VELA AROMATICA G CEREJA, AVELA, HIBISC - LUZO",0,40,"59,9",20/11/2025,"49,75",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
1809,,VELA AROMATICA G CHOCOLATE C/ BAUNILHA - LUZO,0,40,"59,9",15/08/2025,"49,75",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
1808,,VELA AROMATICA G MEL - LUZO,0,40,"59,9",15/08/2025,"49,75",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
20002,,VELA AROMATICA LATA PEQUENA DIVERSOS - LUZO,0,25,"45,9",20/01/2026,"83,6",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
1830,,VELA AROMATICA P ALECRIM - LUZO,0,15,"29,9",11/09/2025,"99,33",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
1833,,VELA AROMATICA P CAPIM LIMAO - LUZO,0,15,"29,9",,"99,33",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
1832,,"VELA AROMATICA P CEREJA, AVELA, HIBISC - LUZO",0,15,"29,9",,"99,33",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
1831,,VELA AROMATICA P LOTUS BRANCO - LUZO,0,15,"29,9",25/8/2025,"99,33",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
1871,,VELA AROMATICA VIDRO COPO CAPIM LIMÃO - LUZO,0,50,"79,9",22/10/2025,"59,8",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
1982,,"VELA AROMATICA VIDRO COPO DOCE MAGIA (BAUNILHA,CANELA E MEL) - LUZO",3,50,"79,9",,"59,8",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
20003,,VELA AROMATICA VIDRO COPO MARACUJA - LUZO,1,50,"79,9",,"59,8",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
1872,,VELA AROMATICA VIDRO COPO PITANGA C/ HIBISCO - LUZO,0,50,"79,9",,"59,8",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
1870,,VELA AROMATICA VIDRO COPO ROSAS VERMELHAS - LUZO,0,50,"79,9",,"59,8",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
20004,,VELA AROMATICA VIDRO COPO VANILLA E COCO - LUZO,1,50,"79,9",,"59,8",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
20005,,VELA HIDRATANTE DIVERSOS - LUZO,2,40,"69,9",,"74,75",UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
3191,7898908593310,VINAGRE DE MACA ALMAROMI 400ML,0,"3,84","7,9",04/05/2024,"105,73",UN,0,,GRANEL,7898908593310,,Não,00 - Mercadoria para revenda,0
3315,17898959855419,VINAGRE DE MACA ORGANICO 4.2% 500ML (4 ESTACOES),0,"14,989558","31,9",10/02/2026,"112,81",UN,0,,GERAL,17898959855419,,Não,00 - Mercadoria para revenda,0
3507,7898593252646,VINAGRE DE MACA ORGANICO 4.2% 500ML (VILLA RICA),19,"16,190833","32,9",08/04/2026,"103,2",UN,0,,GERAL,7898593252646,,Não,00 - Mercadoria para revenda,0
1051865096,17898959855877,VINAGRE DE MACA PET 5% 450ML (4 ESTACOES),0,"4,990021","8,9",30/10/2024,"78,36",UN,0,,GERAL,17898959855877,,Não,00 - Mercadoria para revenda,0
1747,7898655969031,"VINAGRE DE MACA PET 5,5% 530ML (MACROPHYTUS)",11,"11,026667","24,9",23/03/2026,"125,82",UN,0,,GERAL,7898655969031,,Não,00 - Mercadoria para revenda,0
183,,VINAGRETE KG,"0,666","38,49",75,9/4/2026,"94,86",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
10440,7898655963053,VITAMINA A 380MG 30CPS 600MCG MACROPHYTUS,3,"2,79","15,9",14/03/2026,"469,89",UN,0,,ENCAPSULADOS,7898655963053,,Não,00 - Mercadoria para revenda,0
1051865190,7898483533169,VITAMINA A 8000UI 60CPS UNILIFE,0,"20,49","34,9",19/03/2025,"70,33",UN,0,,ENCAPSULADOS,7898483533169,,Não,00 - Mercadoria para revenda,0
3040,7898615892645,VITAMINA B12 30CPS LASANDAY,1,"19,95","35,9",06/02/2026,"79,95",UN,0,,ENCAPSULADOS,7898615892645,,Não,00 - Mercadoria para revenda,0
3070,7898636862115,VITAMINA B12 60CAPS 300MG NATTUBRAS,0,"15,44","29,9",,0,UN,0,,ENCAPSULADOS,7898636862115,,Não,00 - Mercadoria para revenda,0
1051865191,7898483539963,"VITAMINA B12 60CAPS 9,94MCG UNILIFE",1,"21,4115","39,9",09/09/2025,"86,35",UN,0,,ENCAPSULADOS,7898483539963,,Não,00 - Mercadoria para revenda,0
3296,7898952504775,VITAMINA B12 60CPS 380MG MACROPHYTUS,1,"22,83","39,9",30/05/2025,"74,77",UN,0,,ENCAPSULADOS,7898952504775,,Não,00 - Mercadoria para revenda,0
1051865211,7898593053366,VITAMINA B12 60CPS FRUTAS VERMELHAS MASTIGAVEL MAXINUTRI,4,"23,38",45,24/02/2026,"92,47",UN,0,,ENCAPSULADOS,7898593053366,,Não,00 - Mercadoria para revenda,0
3048,7898615893567,VITAMINA B12 90CPS 750MG LASANDAY,3,"39,95","71,9",06/03/2026,"79,97",UN,0,,ENCAPSULADOS,7898615893567,,Não,00 - Mercadoria para revenda,0
1796,7898665435380,"VITAMINA B12 GOTAS 9,9UG  P/ GOTA 20ML VITAFOR",1,"29,76","49,9",04/02/2026,"67,67",UN,0,,ENCAPSULADOS,7898665435380,,Não,00 - Mercadoria para revenda,0
10552,7898615896766,"VITAMINA B12 GOTAS 9,9UG  P/ GOTA 30ML LASANDAY",2,"27,95","47,9",8/11/2025,"71,38",UN,0,,ENCAPSULADOS,7898615896766,,Não,00 - Mercadoria para revenda,0
3084,7898638071010,VITAMINA B6  60CPS  500MG  CLINOAGE,0,"14,07","29,9",,0,UN,0,,ENCAPSULADOS,7898638071010,,Não,00 - Mercadoria para revenda,0
10551,7898615895448,VITAMINA C GOTAS 200MG P/ GOTA 20ML LASANDAY,1,"13,95","27,9",03/03/2026,100,UN,0,,ENCAPSULADOS,7898615895448,,Não,00 - Mercadoria para revenda,0
1713,7898483538782,VITAMINA C KIDS GUMMIES 30 GOMAS UNILIFE,1,"25,99","49,9",26/01/2026,92,UN,0,,ENCAPSULADOS,7898483538782,,Não,00 - Mercadoria para revenda,0
2612,7897947616325,VITAMINA C +ZINCO EFERVEC. 1G,0,"4,5","14,9",,0,UN,0,,ENCAPSULADOS,7897947616325,,Não,00 - Mercadoria para revenda,0
1743,7894164007318,VITAMINA C + ZINCO GOTAS 200MG P/ GOTA 20ML VITAXON,4,"3,99","24,9",,"524,06",UN,0,,ENCAPSULADOS,7894164007318,,Não,00 - Mercadoria para revenda,0
3059,7898615895431,VITAMINA D 1000UI GOTAS 20ML LASANDAY,3,"18,95","35,9",12/03/2026,"89,45",UN,0,,ENCAPSULADOS,7898615895431,,Não,00 - Mercadoria para revenda,0
3051,7898615893659,VITAMINA D 2000UI 30CAPS GEL LASANDAY,3,"15,95","34,9",26/02/2026,"118,81",UN,0,,ENCAPSULADOS,7898615893659,,Não,00 - Mercadoria para revenda,0
1051865172,7898593050921,VITAMINA D 2000UI NUTRIDE 60CAPS MAXINUTRI,2,"22,22","39,9",19/01/2026,"79,57",UN,0,,ENCAPSULADOS,7898593050921,,Não,00 - Mercadoria para revenda,0
3069,7898636862054,VITAMINA D3 2000UI 60CPS NATTUBRAS,0,"21,18","42,5",13/12/2023,"100,66",UN,0,,ENCAPSULADOS,7898636862054,,Não,00 - Mercadoria para revenda,0
3052,7898615893666,VITAMINA D3 2000UI L90P60CPS  LASANDAY,2,"32,95","64,5",17/03/2026,"95,75",UN,0,,ENCAPSULADOS,7898615893666,,Não,00 - Mercadoria para revenda,0
3086,7898638071065,VITAMINA D3 60CPS 500MG 2000UI CLINOAGE,0,"14,07","37,9",,0,UN,0,,ENCAPSULADOS,7898638071065,,Não,00 - Mercadoria para revenda,0
1578,7898593053571,VITAMINA D3 + CALCIO 60CPS CALCIUM MAXX MAXINUTRI,1,"29,09","51,9",02/05/2025,"78,41",UN,0,,ENCAPSULADOS,7898593053571,7898927980023,Não,00 - Mercadoria para revenda,0
10504,7898636862511,VITAMINA D3 + K2 60CPS  NATTUBRAS,2,"25,27","53,5",10/02/2026,"111,71",UN,0,,ENCAPSULADOS,7898636862511,,Não,00 - Mercadoria para revenda,0
1151,7898615897213,VITAMINA D3 + K2 FRUTAS VERM. 30ML LASANDAY,1,"32,95","59,9",10/03/2026,"81,79",UN,0,,ENCAPSULADOS,7898615897213,,Não,00 - Mercadoria para revenda,0
105140,7898655963756,VITAMINA D3 + K2(MK7) 500MG 30CPS MACROPHYTUS,0,"25,43","41,9",28/04/2025,"64,77",UN,0,,ENCAPSULADOS,7898655963756,,Não,00 - Mercadoria para revenda,0
3544,7898665435526,VITAMINA D3 + K2 SAB. MENTA 20ML VITAFOR,1,"54,47","99,9",,"83,4",UN,0,,ENCAPSULADOS,7898665435526,,Não,00 - Mercadoria para revenda,0
1712,7898483538683,VITAMINA D KIDS GUMMIES 30 GOMAS UNILIFE,1,"25,99","49,9",,92,UN,0,,ENCAPSULADOS,7898483538683,,Não,00 - Mercadoria para revenda,0
3046,7898615893178,VITAMINA E 400UI 30CPS LASANDAY,1,"23,95","31,9",23/10/2025,"45,33",UN,0,,ENCAPSULADOS,7898615893178,,Não,00 - Mercadoria para revenda,0
3047,7898615893383,VITAMINA E 400UI 90CPS S.GEL LASANDAY,0,"45,95","79,9",25/03/2026,"73,88",UN,0,,ENCAPSULADOS,7898615893383,,Não,00 - Mercadoria para revenda,0
3087,7898638071072,VITAMINA E  60CPS 500MG  CLINOAGE,0,"12,7","21,9",,0,UN,0,,ENCAPSULADOS,7898638071072,,Não,00 - Mercadoria para revenda,0
1889,7898952504157,VITAMINA E 60CPS MACROPHYTUS,2,"8,07","16,9",,"109,42",UN,0,,ENCAPSULADOS,7898952504157,,Não,00 - Mercadoria para revenda,0
3021,7898593052123,VITAMINA  E 60CPS MAXINUTRI,0,"24,74","47,9",14/03/2026,"93,61",UN,0,,ENCAPSULADOS,7898593052123,JOSE 26.32,Não,00 - Mercadoria para revenda,0
3053,7898615893710,VITAMINA K2 30CPS LASANDAY,1,"26,95","49,9",23/07/2025,"85,16",UN,0,,ENCAPSULADOS,7898615893710,,Não,00 - Mercadoria para revenda,0
3338,7899468505409,VITAMINA K2 60CAPS 280MG - APISNUTRI,0,"17,5","29,9",,0,UN,0,,ENCAPSULADOS,7899468505409,,Não,00 - Mercadoria para revenda,0
1051865210,7898593052437,VITAMINA K2 60CPS 125UG MAXINUTRI,1,"34,9332","61,9",14/05/2025,"77,2",UN,0,,ENCAPSULADOS,7898593052437,,Não,00 - Mercadoria para revenda,0
3088,7898638071089,VITAMINA K2 60CPS 500MG     CLINOAGE,0,"19,9","39,9",,0,UN,0,,ENCAPSULADOS,7898638071089,,Não,00 - Mercadoria para revenda,0
1786,7908793301416,VITAMINI JUICE IMUNIDADE SABOR MORANGO 24DS / 276GR ESSENTIAL,3,"64,8",108,20/02/2026,"66,67",UN,0,,SUPLEMENTOS,7908793301416,,Não,00 - Mercadoria para revenda,0
3386,7899941201781,WHEY 100% 900G BAUNILHA PT MAX,0,"101,368","159,9",28/01/2026,"57,74",UN,0,,SUPLEMENTOS,7899941201781,,Não,00 - Mercadoria para revenda,0
1051865147,7899941203273,WHEY 100% 900G BAUNILHA PT PROBIOTICA,0,"101,22","159,9",26/12/2025,"57,97",UN,0,,SUPLEMENTOS,7899941203273,24G,Não,00 - Mercadoria para revenda,0
1566,7899941206519,WHEY 100% 900G CHOC MALTADO PT MAX,0,"92,9531","159,9",1/4/2025,"72,02",UN,0,,SUPLEMENTOS,7899941206519,V01 VF,Não,00 - Mercadoria para revenda,0
457,7899941201804,WHEY 100% 900G COOKIES & CREAM PT MAX,0,"101,368","159,9",23/10/2025,"57,74",UN,0,,SUPLEMENTOS,7899941201804,MEDFARMA - GAUCHA FARMA,Não,00 - Mercadoria para revenda,0
1051865146,7898629562305,WHEY 100% 900G IOGURTE C/ COCO PT PROBIOTICA,0,"87,84","159,9",23/07/2024,"82,04",UN,0,,SUPLEMENTOS,7898629562305,24G,Não,00 - Mercadoria para revenda,0
1051865148,7898629562282,WHEY 100% 900G IOGURTE C/ MORANGO PT PROBIOTICA,0,"87,84","159,9",13/03/2025,"82,04",UN,0,,SUPLEMENTOS,7898629562282,24G,Não,00 - Mercadoria para revenda,0
1608,7899941201811,WHEY 100% 900G MORANGO PT MAX,0,"66,45","159,9",18/08/2025,"140,63",UN,0,,SUPLEMENTOS,7899941201811,MEDFARMA,Não,00 - Mercadoria para revenda,0
10486,7899941205918,WHEY 100% 900G POTE AVELA DR PEANUT MAX,0,"116,58978","189,9",30/01/2026,"62,88",UN,0,,SUPLEMENTOS,7899941205918,,Não,00 - Mercadoria para revenda,0
105128,7899941205925,WHEY 100% 900G POTE BUENISSIMO DR PEANUT MAX,0,"116,58978","189,9",02/03/2026,"62,88",UN,0,,SUPLEMENTOS,7899941205925,,Não,00 - Mercadoria para revenda,0
1607,7899941206472,WHEY 100% 900G POTE CAPPUCCINO MAX,1,"109,09","169,9",22/01/2026,"55,74",UN,0,,SUPLEMENTOS,7899941206472,"RAMON DINO ""CAPUCINO""   ",Não,00 - Mercadoria para revenda,0
1051865165,7899941206489,WHEY 100% 900G POTE CARAMELO MACCHIATO MAX,0,"95,01045","159,9",30/05/2025,"68,3",UN,0,,SUPLEMENTOS,7899941206489,RAMON DINO,Não,00 - Mercadoria para revenda,0
105129,7899941205932,WHEY 100% 900G POTE PACOCA DR PEANUT MAX,0,"116,586","179,9",3/4/2025,"54,31",UN,0,,SUPLEMENTOS,7899941205932,,Não,00 - Mercadoria para revenda,0
10357,7898971943067,WHEY CACAO LATA 420g/15Ds ESSENTIAL,2,"172,8",288,28/03/2026,"66,67",UN,0,,SUPLEMENTOS,7898971943067,,Não,00 - Mercadoria para revenda,0
1780,7898971943081,WHEY CACAO LATA 840g/30Ds CACAU ESSENTIAL,2,"271,7",494,10/01/2026,"81,82",UN,0,,SUPLEMENTOS,7898971943081,,Não,00 - Mercadoria para revenda,0
1782,7898971943142,WHEY CAPPUCCINO LATA 420g/14Ds ESSENTIAL,1,"172,8",295,,"70,72",UN,0,,SUPLEMENTOS,7898971943142,,Não,00 - Mercadoria para revenda,0
1790,7908793301669,WHEY COOKIES&LIME (TORTA DE LIMÃO) LATA 405g/15Ds ESSENTIAL,1,"158,4",288,31/10/2025,"81,82",UN,0,,SUPLEMENTOS,7908793301669,,Não,00 - Mercadoria para revenda,0
10433,7982505323224,WHEY GOURMET 900G PT BAUNILHA 23G XNUTRI,0,"46,24","99,9",10/07/2024,"116,05",UN,0,,SUPLEMENTOS,7982505323224,PROSIZE,Não,00 - Mercadoria para revenda,0
1051865149,7982505323200,WHEY GOURMET 900G PT CHOC BELGA 23G XNUTRI,0,45,"99,9",01/08/2024,122,UN,0,,SUPLEMENTOS,7982505323200,PROSIZE,Não,00 - Mercadoria para revenda,0
1988,7982505322432,WHEY GOURMET 900G PT MORANGO 29G XNUTRI,0,35,"99,9",,"185,43",UN,0,,SUPLEMENTOS,7982505322432,PROSIZE,Não,00 - Mercadoria para revenda,0
10435,7982505322678,WHEY GOURMET REFIL 907G BAUNILHA 29G PROT XNUTRI,0,35,"89,9",31/03/2025,"156,86",UN,0,,SUPLEMENTOS,7982505322678,PROSIZE,Não,00 - Mercadoria para revenda,0
1526,7982505322661,WHEY GOURMET REFIL 907G LEITINHO 23G XNUTRI,0,45,"89,9",18/02/2025,"99,78",UN,0,,SUPLEMENTOS,7982505322661,PROSIZE,Não,00 - Mercadoria para revenda,0
105154,7982505322616,WHEY GOURMET REFIL 907G SABOR CHOCOLATE 29G PROT XNUTRI,0,"37,41","89,9",31/10/2025,"140,31",UN,0,,SUPLEMENTOS,7982505322616,PROSIZE,Não,00 - Mercadoria para revenda,0
10431,7982505322449,WHEY GOURMET REFIL 907G SABOR COOKIES 29G PROT XNUTRI,0,35,"89,9",04/04/2025,"156,86",UN,0,,SUPLEMENTOS,7982505322449,PROSIZE,Não,00 - Mercadoria para revenda,0
1807,7982505322364,WHEY ISO REFIL 907G BAUNILHA 24G PROT XNUTRI,0,"39,19","109,9",12/08/2025,"180,43",UN,0,,SUPLEMENTOS,7982505322364,PROSIZE,Não,00 - Mercadoria para revenda,0
3280,7898944774278,WHEY PRO 1 KG BAUNILHA MAX,0,"67,3455","99,9",6/5/2024,"48,34",UN,0,,SUPLEMENTOS,7898944774278,,Não,00 - Mercadoria para revenda,0
3387,7899941201798,WHEY PROTEIN 100% PT CHOCOLATE 900G MAX,0,"103,37","169,9",27/01/2026,"64,36",UN,0,,SUPLEMENTOS,7899941201798,V01 VF,Não,00 - Mercadoria para revenda,0
10307,7896311709984,WHEY PROTEIN 100% PURE PT BAUNILHA 900G INTEGRALMEDICA,2,"96,536","179,9",25/03/2026,"86,36",UN,0,,SUPLEMENTOS,7896311709984,,Não,00 - Mercadoria para revenda,0
1883,7896311769834,WHEY PROTEIN 100% PURE PT CHOC MALTADO 900G INTEGRALMEDICA,3,"96,536","179,9",,"86,36",UN,0,,SUPLEMENTOS,7896311769834,,Não,00 - Mercadoria para revenda,0
10308,7896311709991,WHEY PROTEIN 100% PURE PT CHOCOLATE 900G INTEGRALMEDICA,1,"96,536","179,9",20/03/2026,"86,36",UN,0,,SUPLEMENTOS,7896311709991,,Não,00 - Mercadoria para revenda,0
1732,7896311766376,WHEY PROTEIN 100% PURE PT COOKIES & CREAM 900G INTEGRALMEDICA,4,"96,536","179,9",12/03/2026,"86,36",UN,0,,SUPLEMENTOS,7896311766376,,Não,00 - Mercadoria para revenda,0
1861,7896311710010,WHEY PROTEIN 100% PURE PT MORANGO 900G INTEGRALMEDICA,1,"102,5695","179,9",,"75,39",UN,0,,SUPLEMENTOS,7896311710010,,Não,00 - Mercadoria para revenda,0
2489,7896311761708,WHEY PROTEIN 100% PURE (REFIL) BAUNILHA 907G INTEGRALMEDICA ,0,93,"159,9",13/11/2023,"71,94",UN,0,,SUPLEMENTOS,7896311761708,PONCH,Não,00 - Mercadoria para revenda,0
1859,7896311761722,WHEY PROTEIN 100% PURE (REFIL) CHOCOLATE 907G INTEGRALMEDICA ,0,"98,3705","159,9",25/10/2025,"62,55",UN,0,,SUPLEMENTOS,7896311761722,PONCH,Não,00 - Mercadoria para revenda,0
1860,7896311761715,WHEY PROTEIN 100% PURE (REFIL) MORANGO 907G INTEGRALMEDICA ,1,"98,3705","159,9",04/11/2025,"62,55",UN,0,,SUPLEMENTOS,7896311761715,PONCH,Não,00 - Mercadoria para revenda,0
460,7899941201729,WHEY PROTEIN 100% (REFIL) POUNCH 900G CHOCOLATE MAX,0,"75,37","129,9",04/08/2025,"72,35",UN,0,,SUPLEMENTOS,7899941201729,PONCH - GAUCHAFARMA,Não,00 - Mercadoria para revenda,0
458,7899941201712,WHEY PROTEIN 100% (REFIL) POUNCH 900G MORANGO MAX,0,"75,37","129,9",01/09/2025,"72,35",UN,0,,SUPLEMENTOS,7899941201712,PONCH - GAUCHAFARMA,Não,00 - Mercadoria para revenda,0
1051865225,7898655966672,WHEY PROTEIN 100% REFIL SORVETE DE BAUNILHA 900GR MACRO ENDURANCE MACROPHYTUS ,0,"103,04","159,9",,"55,18",UN,0,,SUPLEMENTOS,7898655966672,,Não,00 - Mercadoria para revenda,0
101111,7897104922665,WHEY PROTEIN 100% WHEYPRIME BAUNILHA POTE 900G BODYACTION,0,"85,88603","145,9",03/04/2025,"69,88",UN,0,,SUPLEMENTOS,7897104922665,,Não,00 - Mercadoria para revenda,0
1051861,7898641070338,WHEY PROTEIN CONC. POTE 900G BAUNILHA DUX,0,"144,483","239,9",4/3/2026,"66,04",UN,0,,SUPLEMENTOS,7898641070338,,Não,00 - Mercadoria para revenda,0
1806,7898641075463,WHEY PROTEIN CONC. POTE 900G CHOCOLATE BRANCO DUX,1,"151,77","239,9",17/10/2025,"58,07",UN,0,,SUPLEMENTOS,7898641075463,,Não,00 - Mercadoria para revenda,0
1051865070,7898641070345,WHEY PROTEIN CONC. POTE 900G CHOCOLATE DUX,0,"154,23","234,9",06/01/2025,"52,3",UN,0,,SUPLEMENTOS,7898641070345,,Não,00 - Mercadoria para revenda,0
1539,7899941203730,WHEY PROTEIN CONC. POTE 900G CHOCOLATE MONSTER 100% WHEY PROBIOTICA,0,"82,42148","159,9",07/05/2025,94,UN,0,,SUPLEMENTOS,7899941203730,WHEY 100% ,Não,00 - Mercadoria para revenda,0
1051862,7898641070888,WHEY PROTEIN CONC. POTE 900G COOKIES DUX,0,"150,63","239,9",26/02/2026,"59,26",UN,0,,SUPLEMENTOS,7898641070888,,Não,00 - Mercadoria para revenda,0
1565,7899941203747,WHEY PROTEIN CONC. POTE 900G COOKIES MONSTER 100% WHEY PROBIOTICA,0,"82,42481","159,9",03/04/2025,"93,99",UN,0,,SUPLEMENTOS,7899941203747,WHEY 100% ,Não,00 - Mercadoria para revenda,0
3469,7898641073216,WHEY PROTEIN CONC. POTE 900G NEUTRO DUX,1,"151,77","239,9",10/02/2026,"58,07",UN,0,,SUPLEMENTOS,7898641073216,,Não,00 - Mercadoria para revenda,0
105186476,7898641071861,WHEY PROTEIN FRESH WHEY 900G CHOC E AVELA DUX,0,"185,87412","279,9",12/04/2024,"50,59",UN,0,,SUPLEMENTOS,7898641071861,Freshwhey,Não,00 - Mercadoria para revenda,0
20013,7898641077740,WHEY PROTEIN FRESH WHEY 900G PISTACHE E CHOC BRANCO DUX,1,"170,145",289,,"69,86",UN,0,,SUPLEMENTOS,7898641077740,Freshwhey,Não,00 - Mercadoria para revenda,0
1051865226,7898655966849,WHEY PROTEIN INTENSE CONC. BROWNIE CHOCOLATE 900GR POTE MACRO ENDURANCE MACROPHYTUS ,0,"123,15","189,9",07/02/2025,"54,2",UN,0,,SUPLEMENTOS,7898655966849,,Não,00 - Mercadoria para revenda,0
1873,7898641070369,WHEY PROTEIN ISOLADO POTE 900G BAUNILHA DUX,1,"286,99",429,19/9/2025,"49,48",UN,0,,SUPLEMENTOS,7898641070369,,Não,00 - Mercadoria para revenda,0
3538,7898641070376,WHEY PROTEIN ISOLADO POTE 900G CHOCOLATE DUX,0,"286,99",429,02/04/2026,"49,48",UN,0,,SUPLEMENTOS,7898641070376,,Não,00 - Mercadoria para revenda,0
1880,7898641070383,WHEY PROTEIN ISOLADO POTE 900G MORANGO DUX,0,"239,984","359,9",04/11/2025,"49,97",UN,0,,SUPLEMENTOS,7898641070383,,Não,00 - Mercadoria para revenda,0
1051865144,7896311709519,WHEY PROTEIN NUTRIWHEY PT BAUNILHA 900G INTEGRALMEDICA,0,"66,00828","69,9",12/03/2025,"5,9",PT,0,,SUPLEMENTOS,7896311709519,,Não,00 - Mercadoria para revenda,0
10411,7896311709533,WHEY PROTEIN NUTRIWHEY PT CHOCOLATE 900G INTEGRALMEDICA,0,"66,00828","119,9",30/10/2024,"81,64",PT,0,,SUPLEMENTOS,7896311709533,,Não,00 - Mercadoria para revenda,0
3279,7898944774254,WHEY PROTEIN PRO 1 KG CHOC. MAX,0,"68,845","119,9",02/04/2024,"74,16",UN,0,,SUPLEMENTOS,7898944774254,,Não,00 - Mercadoria para revenda,0
3536,618231257393,WHEY PROTEIN REFIL CONC. CHOCO 900G UNDER LABZ,0,"88,99","149,9",14/03/2026,"68,45",UN,0,,SUPLEMENTOS,618231257393,,Não,00 - Mercadoria para revenda,0
3535,618231257430,WHEY PROTEIN REFIL CONC. COOKIES 900G UNDER LABZ,1,"88,99","149,9",,"68,45",UN,0,,SUPLEMENTOS,618231257430,,Não,00 - Mercadoria para revenda,0
1851,7898599218325,WHEY PROTEIN REFIL CONC. N.PRO 100% WHEY CREME DE BAUNILHA 900GR NUTRATA,0,"91,025","154,9",14/10/2025,"70,17",UN,0,,SUPLEMENTOS,7898599218325,,Não,00 - Mercadoria para revenda,0
1850,7898599218332,WHEY PROTEIN REFIL CONC. N.PRO 100% WHEY DUPLO CHOCOLATE 900GR NUTRATA,0,"91,025","154,9",29/10/2025,"70,17",UN,0,,SUPLEMENTOS,7898599218332,,Não,00 - Mercadoria para revenda,0
20015,7898599218349,WHEY PROTEIN REFIL CONC. N.PRO 100% WHEY MILKSHAKE DE MORANGO 900GR NUTRATA,0,"76,095","134,9",04/03/2026,"77,28",UN,0,,SUPLEMENTOS,7898599218349,,Não,00 - Mercadoria para revenda,0
1051858,7898599217311,WHEY PROTEIN REFIL CONC. W100 COOKIES 900GR NUTRATA,1,"109,99","179,9",20/02/2026,"63,56",UN,0,,SUPLEMENTOS,7898599217311,,Não,00 - Mercadoria para revenda,0
10415,7898599217076,WHEY PROTEIN REFIL CONC. W100 CREME DE BAUNILHA 900GR NUTRATA,0,"109,99","179,9",16/03/2026,"63,56",UN,0,,SUPLEMENTOS,7898599217076,,Não,00 - Mercadoria para revenda,0
1731,7898599217083,WHEY PROTEIN REFIL CONC. W100 DUPLO CHOCOLATE 900GR NUTRATA,1,"109,99","179,9",06/02/2026,"63,56",UN,0,,SUPLEMENTOS,7898599217083,,Não,00 - Mercadoria para revenda,0
1051865145,7898599217090,WHEY PROTEIN REFIL CONC. W100 MILKSHAKE MORANGO 900GR NUTRATA,0,"99,368829","179,9",13/11/2025,"81,04",UN,0,,SUPLEMENTOS,7898599217090,,Não,00 - Mercadoria para revenda,0
409,,WHEY PROTEIN (SAB. CHOCOLATE)  GRANEL KG,"1,336","66,66",115,09/04/2026,"72,52",KG,0,,GRANEL,,LEMBRAR COLOCAR A QUATIDADE DE KG OBSERVAR QUANTO VEM NA EMBALAGEM /  SEM ACUCAR.  SEM GLUTEN.  24G PROTEINA. 6G GLUTAMINA. 8.3G BCAA -/- ULTIMA 35.00 CUST 24G PROT R$ 35.61 KG,Sim,00 - Mercadoria para revenda,0
1051865093,7897104923341,WHEY PROTEIN SACHE 100% WHEYPRIME BAUNILHA 30G (21G PROT) BODYACTION,0,"5,0663","9,5",08/11/2024,"87,51",UN,0,,SUPLEMENTOS,7897104923341,,Não,00 - Mercadoria para revenda,0
1051866,7897104923327,WHEY PROTEIN SACHE 100% WHEYPRIME MORANGO 30G (21G PROT) BODYACTION,0,"4,55971","9,5",09/06/2025,"108,35",UN,0,,SUPLEMENTOS,7897104923327,,Não,00 - Mercadoria para revenda,0
